PMID,Authors-Full,Authos-Full-Org,PublicationYear
28130422,"MACHENS, FABIAN","MACHENS, FABIAN",2016
28130422,"GREMMELS, JUERGEN","GREMMELS, JUERGEN",2016
28130422,"SCHULZ, KARINA","SCHULZ, KARINA",2016
28130422,"MESSERSCHMIDT, KATRIN","MESSERSCHMIDT, KATRIN",2016
28130422,"MUELLER-ROEBER, BERND","MUELLER-ROEBER, BERND",2016
28130234,"TERAI, GORO","TERAI, GORO",2016
28130234,"KAMEGAI, SATOSHI","KAMEGAI, SATOSHI",2016
28130234,"TANEDA, AKITO","TANEDA, AKITO",2016
28130234,"ASAI, KIYOSHI","ASAI, KIYOSHI",2016
28130155,"MOHLER, KYLE","MOHLER, KYLE",2016
28130155,"AERNI, HANS-RUDOLF","AERNI, HANS-RUDOLF",2016
28130155,"GASSAWAY, BRANDON","GASSAWAY, BRANDON",2016
28130155,"LING, JIQIANG","LING, JIQIANG",2016
28130155,"IBBA, MICHAEL","IBBA, MICHAEL",2016
28130155,"RINEHART, JESSE","RINEHART, JESSE",2016
28130036,"ELLINGER, JAMES","ELLINGER, JAMES",2016
28130036,"SCHMIDT-DANNERT, CLAUDIA","SCHMIDT-DANNERT, CLAUDIA",2016
28129532,"MATHESON, SUSAN","MATHESON, SUSAN",2017
28129106,"SMOLE, ANÃ…Â¾E","SMOLE, ANÃ…Â¾E",2016
28129106,"LAINÃ…Â¡Ã„ï¿½EK, DUÃ…Â¡KO","LAINÃ…Â¡Ã„ï¿½EK, DUÃ…Â¡KO",2016
28129106,"BEZELJAK, URBAN","BEZELJAK, URBAN",2016
28129106,"HORVAT, SIMON","HORVAT, SIMON",2016
28129106,"JERALA, ROMAN","JERALA, ROMAN",2016
28128307,"ALBERTSEN, ANDERS N","ALBERTSEN, ANDERS N",2016
28128307,"SZYMAÃ…â€žSKI, JAN K","SZYMAÃ…â€žSKI, JAN K",2016
28128307,"PEREZ-MERCADER, JUAN","PÃƒÂ©REZ-MERCADER, JUAN",2016
28128237,,,2017
28127401,"KWAK, DONG HUN","KWAK, DONG HUN",2016
28127401,"LIM, HYUN GYU","LIM, HYUN GYU",2016
28127401,"YANG, JINA","YANG, JINA",2016
28127401,"SEO, SANG WOO","SEO, SANG WOO",2016
28127401,"JUNG, GYOO YEOL","JUNG, GYOO YEOL",2016
28127397,"HAYS, STEPHANIE G","HAYS, STEPHANIE G",2016
28127397,"YAN, LEO L W","YAN, LEO L W",2016
28127397,"SILVER, PAMELA A","SILVER, PAMELA A",2016
28127397,"DUCAT, DANIEL C","DUCAT, DANIEL C",2016
28125354,"SOLA-OLADOKUN, BABASOLA","SOLA-OLADOKUN, BABASOLA",2017
28125354,"CULLIGAN, EAMONN P","CULLIGAN, EAMONN P",2017
28125354,"SLEATOR, ROY D","SLEATOR, ROY D",2017
28124438,"WEBB, ALEXANDER J","WEBB, ALEXANDER J",2016
28124438,"KELWICK, RICHARD","KELWICK, RICHARD",2016
28124438,"FREEMONT, PAUL S","FREEMONT, PAUL S",2016
28117671,"TOULME, JEAN-JACQUES","TOULMÃƒÂ©, JEAN-JACQUES",2016
28117671,"GIANGRANDE, PALOMA H","GIANGRANDE, PALOMA H",2016
28117671,"MAYER, GÃƒÂ¼NTER","MAYER, GÃƒÂ¼NTER",2016
28117671,"SUESS, BEATRIX","SUESS, BEATRIX",2016
28117671,"DUCONGÃƒÂ©, FRÃƒÂ©DÃƒÂ©RIC","DUCONGÃƒÂ©, FRÃƒÂ©DÃƒÂ©RIC",2016
28117671,"SULLENGER, BRUCE","SULLENGER, BRUCE",2016
28117671,"DE FRANCISCIS, VITTORIO","DE FRANCISCIS, VITTORIO",2016
28117671,"DARFEUILLE, FABIEN","DARFEUILLE, FABIEN",2016
28117671,"PEYRIN, ERIC","PEYRIN, ERIC",2016
28115716,"ZHANG, YORKE","ZHANG, YORKE",2017
28115716,"LAMB, BRIAN M","LAMB, BRIAN M",2017
28115716,"FELDMAN, AARON W","FELDMAN, AARON W",2017
28115716,"ZHOU, ANNE XIAOZHOU","ZHOU, ANNE XIAOZHOU",2017
28115716,"LAVERGNE, THOMAS","LAVERGNE, THOMAS",2017
28115716,"LI, LINGJUN","LI, LINGJUN",2017
28115716,"ROMESBERG, FLOYD E","ROMESBERG, FLOYD E",2017
28115382,"MATTEAU, DOMINICK","MATTEAU, DOMINICK",2016
28115382,"PEPIN, MARIE-EVE","PEPIN, MARIE-EVE",2016
28115382,"BABY, VINCENT","BABY, VINCENT",2016
28115382,"GAUTHIER, SAMUEL","GAUTHIER, SAMUEL",2016
28115382,"ARANGO GIRALDO, MÃƒÂ©LISSA","ARANGO GIRALDO, MÃƒÂ©LISSA",2016
28115382,"KNIGHT, THOMAS F","KNIGHT, THOMAS F",2016
28115382,"RODRIGUE, SEBASTIEN","RODRIGUE, SÃƒÂ©BASTIEN",2016
28112803,,,2017
28112435,"TONTI-FILIPPINI, JULIAN","TONTI-FILIPPINI, JULIAN",2016
28112435,"NEVILL, PAUL G","NEVILL, PAUL G",2016
28112435,"DIXON, KINGSLEY","DIXON, KINGSLEY",2016
28112435,"SMALL, IAN","SMALL, IAN",2016
28112405,"GOERS, LISA","GOERS, LISA",2016
28112405,"AINSWORTH, CATHERINE","AINSWORTH, CATHERINE",2016
28112405,"GOEY, CHER HUI","GOEY, CHER HUI",2016
28112405,"KONTORAVDI, CLEO","KONTORAVDI, CLEO",2016
28112405,"FREEMONT, PAUL S","FREEMONT, PAUL S",2016
28112405,"POLIZZI, KAREN MARIE","POLIZZI, KAREN M",2016
28112394,"LI, JIAN","LI, JIAN",2016
28112394,"WANG, HE","WANG, HE",2016
28112394,"KWON, YONG-CHAN","KWON, YONG-CHAN",2016
28112394,"JEWETT, MICHAEL C","JEWETT, MICHAEL C",2016
28111075,"GUO, CHUN-JUN","GUO, CHUN-JUN",2016
28111075,"CHANG, FANG-YUAN","CHANG, FANG-YUAN",2016
28111075,"WYCHE, THOMAS P","WYCHE, THOMAS P",2016
28111075,"BACKUS, KERIANN M","BACKUS, KERIANN M",2016
28111075,"ACKER, TIMOTHY M","ACKER, TIMOTHY M",2016
28111075,"FUNABASHI, MASANORI","FUNABASHI, MASANORI",2016
28111075,"TAKETANI, MAO","TAKETANI, MAO",2016
28111075,"DONIA, MOHAMED S","DONIA, MOHAMED S",2016
28111075,"NAYFACH, STEPHEN","NAYFACH, STEPHEN",2016
28111075,"POLLARD, KATHERINE S","POLLARD, KATHERINE S",2016
28111075,"CRAIK, CHARLES S","CRAIK, CHARLES S",2016
28111075,"CRAVATT, BENJAMIN F","CRAVATT, BENJAMIN F",2016
28111075,"CLARDY, JON","CLARDY, JON",2016
28111075,"VOIGT, CHRISTOPHER A","VOIGT, CHRISTOPHER A",2016
28111075,"FISCHBACH, MICHAEL A","FISCHBACH, MICHAEL A",2016
28110800,"DE JONG, HIDDE","DE JONG, HIDDE",2016
28110800,"GEISELMANN, JOHANNES","GEISELMANN, JOHANNES",2016
28110800,"ROPERS, DELPHINE","ROPERS, DELPHINE",2016
28110279,"FURBANK, ROBERT T","FURBANK, ROBERT T",2017
28109425,"FERREIRA AMARAL, M M","FERREIRA AMARAL, M M",2017
28109425,"FRIGOTTO, L","FRIGOTTO, L",2017
28109425,"HINE, A V","HINE, A V",2017
28109168,"RAI, AMIT","RAI, AMIT",2016
28109168,"SAITO, KAZUKI","SAITO, KAZUKI",2016
28109168,"YAMAZAKI, MAMI","YAMAZAKI, MAMI",2016
28106166,"ARTHUR, LAURA L","ARTHUR, LAURA L",2016
28106166,"CHUNG, JOYCE J","CHUNG, JOYCE J",2016
28106166,"JANAKIRAMA, PREETAM","JANKIRAMA, PREETAM",2016
28106166,"KEEFER, KATHRYN M","KEEFER, KATHRYN M",2016
28106166,"KOLOTILIN, IGOR","KOLOTILIN, IGOR",2016
28106166,"PAVLOVIC-DJURANOVIC, SLAVICA","PAVLOVIC-DJURANOVIC, SLAVICA",2016
28106166,"CHALKER, DOUGLAS L","CHALKER, DOUGLAS L",2016
28106166,"GRBIC, VOJISLAVA","GRBIC, VOJISLAVA",2016
28106166,"GREEN, RACHEL","GREEN, RACHEL",2016
28106166,"MENASSA, RIMA","MENASSA, RIMA",2016
28106166,"TRUE, HEATHER L","TRUE, HEATHER L",2016
28106166,"SKEATH, JAMES B","SKEATH, JAMES B",2016
28106166,"DJURANOVIC, SERGEJ","DJURANOVIC, SERGEJ",2016
28105684,"LIANG, MINGZHI","LIANG, MINGZHI",2016
28105684,"FRANK, STEFANIE","FRANK, STEFANIE",2016
28105684,"LÃƒÂ¼NSDORF, HEINRICH","LÃƒÂ¼NSDORF, HEINRICH",2016
28105684,"WARREN, MARTIN J","WARREN, MARTIN J",2016
28105684,"PRENTICE, MICHAEL B","PRENTICE, MICHAEL B",2016
28103878,"LIU, LIZHONG","LIU, LIZHONG",2016
28103878,"HUANG, WEI","HUANG, WEI",2016
28103878,"HUANG, JIAN-DONG","HUANG, JIAN-DONG",2016
28103789,"YANG, JIAOYUN","YANG, JIAOYUN",2016
28103789,"WANG, HAIPENG","WANG, HAIPENG",2016
28103789,"DING, HUITONG","DING, HUITONG",2016
28103789,"AN, NING","AN, NING",2016
28103789,"ALTEROVITZ, GIL","ALTEROVITZ, GIL",2016
28103225,"BRENNER, MATTHEW J","BRENNER, MATTHEW",2017
28103225,"CHO, JANG HWAN","CHO, JANG HWAN",2017
28103225,"WONG, WILSON W","WONG, WILSON W",2017
28103011,"FREESTONE, TODD S","FREESTONE, TODD S",2017
28103011,"JU, KOU-SAN","JU, KOU-SAN",2017
28103011,"WANG, BIN","WANG, BIN",2017
28103011,"ZHAO, HUIMIN","ZHAO, HUIMIN",2017
28103008,"ZEITOUN, RAMSEY I","ZEITOUN, RAMSEY I",2017
28103008,"PINES, GUR","PINES, GUR",2017
28103008,"GRAU, WILLIAM C","GRAU, WILLLIAM C",2017
28103008,"GILL, RYAN T","GILL, RYAN T",2017
28102666,"BAIG, HASAN","BAIG, HASAN",2017
28102666,"MADSEN, JAN","MADSEN, JAN",2017
28101858,"WOOLFSON, DEREK N","WOOLFSON, DEREK N",2017
28100647,"DELMANS, MIHAILS","DELMANS, MIHAILS",2016
28100647,"POLLAK, BERNARDO","POLLAK, BERNARDO",2016
28100647,"HASELOFF, JIM","HASELOFF, JIM",2016
28100049,"CHIZZOLINI, FABIO","CHIZZOLINI, FABIO",2017
28100049,"FORLIN, MICHELE","FORLIN, MICHELE",2017
28100049,"YEH MARTIN, NOÃƒÂ«L","YEH MARTÃƒÂ­N, NOÃƒÂ«L",2017
28100049,"BERLOFFA, GIULIANO","BERLOFFA, GIULIANO",2017
28100049,"CECCHI, DARIO","CECCHI, DARIO",2017
28100049,"MANSY, SHEREF S","MANSY, SHEREF S",2017
28097865,"SHIVALINGAM, ARUN","SHIVALINGAM, ARUN",2017
28097865,"TYBURN, AGNES E S","TYBURN, AGNES E S",2017
28097865,"EL-SAGHEER, AFAF H","EL-SAGHEER, AFAF H",2017
28097865,"BROWN, TOM","BROWN, TOM",2017
28096394,"AD, OMER","AD, OMER",2017
28096394,"THURONYI, BENJAMIN W","THURONYI, BENJAMIN W",2017
28096394,"CHANG, MICHELLE C Y","CHANG, MICHELLE C Y",2017
28095316,"FAN, YONGQIANG","FAN, YONGQIANG",2016
28095316,"EVANS, CHRISTOPHER R","EVANS, CHRISTOPHER R",2016
28095316,"LING, JIQIANG","LING, JIQIANG",2016
28094975,"LIANG, YAN","LIANG, YAN",2017
28094975,"RICHARDSON, SARAH M","RICHARDSON, SARAH",2017
28094975,"YAN, JINGWEI","YAN, JINGWEI",2017
28094975,"BENITES, VERONICA T","BENITES, VERONICA T",2017
28094975,"CHENG-YUE, CLARABELLE","CHENG-YUE, CLARABELLE",2017
28094975,"TRAN, THU","TRAN, THU",2017
28094975,"MORTIMER, JENNY","MORTIMER, JENNY",2017
28094975,"MUKHOPADHYAY, AINDRILA","MUKHOPADHYAY, AINDRILA",2017
28094975,"KEASLING, JAY D","KEASLING, JAY D",2017
28094975,"SCHELLER, HENRIK V","SCHELLER, HENRIK V",2017
28094975,"LOQUE, DOMINIQUE","LOQUÃƒÂ©, DOMINIQUE",2017
28094925,"GANAPATHY, SRIVIDYA","GANAPATHY, SRIVIDYA",2017
28094925,"VENSELAAR, HANKA","VENSELAAR, HANKA",2017
28094925,"CHEN, QUE","CHEN, QUE",2017
28094925,"DE GROOT, HUUB J M","DE GROOT, HUUB J M",2017
28094925,"HELLINGWERF, KLAAS J","HELLINGWERF, KLAAS J",2017
28094925,"DE GRIP, WILLEM J","DE GRIP, WILLEM J",2017
28094788,"TSCHIRHART, TANYA","TSCHIRHART, TANYA",2016
28094788,"KIM, EUNKYOUNG","KIM, EUNKYOUNG",2016
28094788,"MCKAY, RYAN","MCKAY, RYAN",2016
28094788,"UEDA, HANA","UEDA, HANA",2016
28094788,"WU, HSUAN-CHEN","WU, HSUAN-CHEN",2016
28094788,"POTTASH, ALEX ELI","POTTASH, ALEX ELI",2016
28094788,"ZARGAR, AMIN","ZARGAR, AMIN",2016
28094788,"NEGRETE, ALEJANDRO","NEGRETE, ALEJANDRO",2016
28094788,"SHILOACH, JOSEPH","SHILOACH, JOSEPH",2016
28094788,"PAYNE, GREGORY F","PAYNE, GREGORY F",2016
28094788,"BENTLEY, WILLIAM E","BENTLEY, WILLIAM E",2016
28094080,"TSIGKINOPOULOU, ARETI","TSIGKINOPOULOU, ARETI",2016
28094080,"BAKER, SYED MURTUZA","BAKER, SYED MURTUZA",2016
28094080,"BREITLING, RAINER","BREITLING, RAINER",2016
28092500,"HEYDE, KEITH C","HEYDE, KEITH C",2017
28092500,"RUDER, WARREN C","RUDER, WARREN C",2017
28092361,"MULLER, MARIUS","MÃƒÂ¼LLER, MARIUS",2016
28092361,"AUSLANDER, SIMON","AUSLÃƒÂ¤NDER, SIMON",2016
28092361,"SPINNLER, ANDREA","SPINNLER, ANDREA",2016
28092361,"AUSLANDER, DAVID","AUSLÃƒÂ¤NDER, DAVID",2016
28092361,"SIKORSKI, JULIAN","SIKORSKI, JULIAN",2016
28092361,"FOLCHER, MARC","FOLCHER, MARC",2016
28092361,"FUSSENEGGER, MARTIN","FUSSENEGGER, MARTIN",2016
28085996,"AGOSTINI, FEDERICA","AGOSTINI, FEDERICA",2016
28085996,"VÃƒÂ¶LLER, JAN-STEFAN","VÃƒÂ¶LLER, JAN-STEFAN",2016
28085996,"KOKSCH, BEATE","KOKSCH, BEATE",2016
28085996,"ACEVEDO-ROCHA, CARLOS G","ACEVEDO-ROCHA, CARLOS G",2016
28085996,"KUBYSHKIN, VLADIMIR","KUBYSHKIN, VLADIMIR",2016
28085996,"BUDISA, NEDILJKO","BUDISA, NEDILJKO",2016
28085678,"PRESCOTT, AARON M","PRESCOTT, AARON M",2017
28085678,"ABEL, STEVEN M","ABEL, STEVEN M",2017
28085300,"INNOCENTINI, GUILHERME C P","INNOCENTINI, GUILHERME C P",2016
28085300,"GUIZIOU, SARAH","GUIZIOU, SARAH",2016
28085300,"BONNET, JEROME","BONNET, JEROME",2016
28085300,"RADULESCU, OVIDIU","RADULESCU, OVIDIU",2016
28084468,"PARK, NARAE","PARK, NARAE",2016
28084468,"RIM, YERI ALICE","RIM, YERI ALICE",2016
28084468,"JUNG, HYERIN","JUNG, HYERIN",2016
28084468,"KIM, JURYUN","KIM, JURYUN",2016
28084468,"YI, HYOJU","YI, HYOJU",2016
28084468,"KIM, YOUNGKYUN","KIM, YOUNGKYUN",2016
28084468,"JANG, YEONSUE","JANG, YEONSUE",2016
28084468,"JUNG, SEUNG MIN","JUNG, SEUNG MIN",2016
28084468,"LEE, JENNIFER","LEE, JENNIFER",2016
28084468,"KWOK, SEUNG-KI","KWOK, SEUNG-KI",2016
28084468,"PARK, SUNG-HWAN","PARK, SUNG-HWAN",2016
28084468,"JU, JI HYEON","JU, JI HYEON",2016
28083651,"CASSIER-CHAUVAT, CORINNE","CASSIER-CHAUVAT, CORINNE",2016
28083651,"DIVE, VINCENT","DIVE, VINCENT",2016
28083651,"CHAUVAT, FRANCK","CHAUVAT, FRANCK",2016
28078770,"STEELE, JOHN F C","STEELE, JOHN F C",2016
28078770,"PEYRET, HADRIEN","PEYRET, HADRIEN",2016
28078770,"SAUNDERS, KEITH","SAUNDERS, KEITH",2016
28078770,"CASTELLS-GRAELLS, ROGER","CASTELLS-GRAELLS, ROGER",2016
28078770,"MARSIAN, JOHANNA","MARSIAN, JOHANNA",2016
28078770,"MESHCHERIAKOVA, YULIA","MESHCHERIAKOVA, YULIA",2016
28078770,"LOMONOSSOFF, GEORGE P","LOMONOSSOFF, GEORGE P",2016
28076956,"KUWAHARA, HIROYUKI","KUWAHARA, HIROYUKI",2017
28076956,"CUI, XUEFENG","CUI, XUEFENG",2017
28076956,"UMAROV, RAMZAN","UMAROV, RAMZAN",2017
28076956,"GRUNBERG, RAIK","GRÃƒÂ¼NBERG, RAIK",2017
28076956,"MYERS, CHRIS J","MYERS, CHRIS J",2017
28076956,"GAO, XIN","GAO, XIN",2017
28074641,"ZHU, JING","ZHU, JING",2017
28074641,"GOEBEL, UTA","GOEBEL, UTA",2017
28074376,"AHTEENSUU, MARKO","AHTEENSUU, MARKO",2016
28073246,"LIU, ZIHE","LIU, ZIHE",2017
28073246,"LIANG, YOUYUN","LIANG, YOUYUN",2017
28073246,"ANG, EE LUI","ANG, EE LUI",2017
28073246,"ZHAO, HUIMIN","ZHAO, HUIMIN",2017
28071669,"SCHUSTER, STEFAN","SCHUSTER, STEFAN",2016
28071669,"FICHTNER, MAXIMILIAN","FICHTNER, MAXIMILIAN",2016
28071669,"SASSO, SEVERIN","SASSO, SEVERIN",2016
28067619,"HENRICH, ERIK","HENRICH, ERIK",2016
28067619,"PEETZ, OLIVER","PEETZ, OLIVER",2016
28067619,"HEIN, CHRISTOPHER","HEIN, CHRISTOPHER",2016
28067619,"LAGUERRE, AISHA","LAGUERRE, AISHA",2016
28067619,"HOFFMANN, BEATE","HOFFMANN, BEATE",2016
28067619,"HOFFMANN, JAN","HOFFMANN, JAN",2016
28067619,"DOETSCH, VOLKER","DÃƒÂ¶TSCH, VOLKER",2016
28067619,"BERNHARD, FRANK","BERNHARD, FRANK",2016
28067619,"MORGNER, NINA","MORGNER, NINA",2016
28067500,"LAHIRY, ASHWIN","LAHIRY, ASHWIN",2017
28067500,"STIMPLE, SAMUEL D","STIMPLE, SAMUEL D",2017
28067500,"WOOD, DAVID W","WOOD, DAVID W",2017
28067500,"LEASE, RICHARD A","LEASE, RICHARD A",2017
28067371,"GARCIA, PAULO A","GARCIA, PAULO A",2017
28067371,"GE, ZHIFEI","GE, ZHIFEI",2017
28067371,"KELLEY, LAURA E","KELLEY, LAURA E",2017
28067371,"HOLCOMB, STEVEN J","HOLCOMB, STEVEN J",2017
28067371,"BUIE, CULLEN R","BUIE, CULLEN R",2017
28066763,"MESSERSCHMIDT, SONJA J","MESSERSCHMIDT, SONJA J",2016
28066763,"SCHINDLER, DANIEL","SCHINDLER, DANIEL",2016
28066763,"ZUMKELLER, CELINE M","ZUMKELLER, CELINE M",2016
28066763,"KEMTER, FRANZISKA S","KEMTER, FRANZISKA S",2016
28066763,"SCHALLOPP, NADINE","SCHALLOPP, NADINE",2016
28066763,"WALDMINGHAUS, TORSTEN","WALDMINGHAUS, TORSTEN",2016
28065574,"DEL VECCHIO, DOMITILLA","DEL VECCHIO, DOMITILLA",2016
28065574,"ABDALLAH, HUSSEIN","ABDALLAH, HUSSEIN",2016
28065574,"QIAN, YILI","QIAN, YILI",2016
28065574,"COLLINS, JAMES J","COLLINS, JAMES J",2016
28065315,"ULLAL, P","ULLAL, P",2017
28065315,"BHATIA, P","BHATIA, P",2017
28065315,"MARTIN, S G","MARTIN, S G",2017
28064439,"LU, DA","LU, DA",2016
28064439,"YUAN, XIANGHE","YUAN, XIANGHE",2016
28064439,"KIM, SUNG-JIN","KIM, SUNG-JIN",2016
28064439,"MARQUES, JOAQUIM V","MARQUES, JOAQUIM V",2016
28064439,"CHAKRAVARTHY, P PAWAN","CHAKRAVARTHY, P PAWAN",2016
28064439,"MOINUDDIN, SYED G A","MOINUDDIN, SYED G A",2016
28064439,"LUCHTERHAND, RANDI","LUCHTERHAND, RANDI",2016
28064439,"HERMAN, BARRI","HERMAN, BARRI",2016
28064439,"DAVIN, LAURENCE B","DAVIN, LAURENCE B",2016
28064439,"LEWIS, NORMAN G","LEWIS, NORMAN G",2016
28055179,"DIGIANANTONIO, KATHERINE M","DIGIANANTONIO, KATHERINE M",2017
28055179,"KOROLEV, MARIA","KOROLEV, MARIA",2017
28055179,"HECHT, MICHAEL H","HECHT, MICHAEL H",2017
28053346,"STRZYZ, PAULINA","STRZYZ, PAULINA",2017
28053117,"VAZQUEZ-VILAR, MARTA","VAZQUEZ-VILAR, MARTA",2016
28053117,"QUIJANO-RUBIO, ALFREDO","QUIJANO-RUBIO, ALFREDO",2016
28053117,"FERNANDEZ-DEL-CARMEN, ASUN","FERNANDEZ-DEL-CARMEN, ASUN",2016
28053117,"SARRION-PERDIGONES, ALEJANDRO","SARRION-PERDIGONES, ALEJANDRO",2016
28053117,"OCHOA-FERNANDEZ, ROCIO","OCHOA-FERNANDEZ, ROCIO",2016
28053117,"ZIARSOLO, PEIO","ZIARSOLO, PEIO",2016
28053117,"BLANCA, JOSÃƒÂ©","BLANCA, JOSÃƒÂ©",2016
28053117,"GRANELL, ANTONIO","GRANELL, ANTONIO",2016
28053117,"ORZAEZ, DIEGO","ORZAEZ, DIEGO",2016
28052722,"ROOINTAN, AMIR","ROOINTAN, AMIR",2017
28052722,"MOROWVAT, MOHAMMAD HOSSEIN","MOROWVAT, MOHAMMAD HOSSEIN",2017
28052580,"ANTOINE, JUAN","ANTOINE, JUAN",2017
28052580,"AUXI, JUAN","AUXI, JUAN",2017
28052580,"LUIS, JUAN","LUIS, JUAN",2017
28052580,"LARRY, JUAN","LARRY, JUAN",2017
28052580,"KEN, JUAN","KEN, JUAN",2017
28052580,"SIEGFRIED, JUAN","SIEGFRIED, JUAN",2017
28052580,"WILLEM, JUAN","WILLEM, JUAN",2017
28052080,"CUMMINGS, CHRISTOPHER L","CUMMINGS, CHRISTOPHER L",2016
28052080,"KUZMA, JENNIFER","KUZMA, JENNIFER",2016
28051850,"GUPTA, VISHAL","GUPTA, VISHAL",2017
28051850,"IRIMIA, JESUS","IRIMIA, JESÃƒÂºS",2017
28051850,"PAU, IVAN","PAU, IVÃƒÂ¡N",2017
28051850,"RODRIGUEZ-PATON, ALFONSO","RODRÃƒÂ­GUEZ-PATÃƒÂ³N, ALFONSO",2017
28049645,"HUGHES, RANDALL A","HUGHES, RANDALL A",2017
28049645,"ELLINGTON, ANDREW D","ELLINGTON, ANDREW D",2017
28049282,"KIM, EUN JI","KIM, EUN JI",2016
28049282,"KANG, KI HO","KANG, KI HO",2016
28049282,"JU, JI HYEON","JU, JI HYEON",2016
28049175,"AGUSTÃƒÂ­, ALVAR","AGUSTÃƒÂ­, ALVAR",2016
28049135,"CHURKIN, ALEXANDER","CHURKIN, ALEXANDER",2017
28049135,"RETWITZER, MATAN DRORY","RETWITZER, MATAN DRORY",2017
28049135,"REINHARZ, VLADIMIR","REINHARZ, VLADIMIR",2017
28049135,"PONTY, YANN","PONTY, YANN",2017
28049135,"WALDISPUHL, JEROME","WALDISPÃƒÂ¼HL, JÃƒÂ©RÃƒÂ´ME",2017
28049135,"BARASH, DANNY","BARASH, DANNY",2017
28045587,"LI, CHEN","LI, CHEN",2017
28045587,"ZHOU, LI","ZHOU, LI",2017
28045587,"WANG, YING","WANG, YING",2017
28045587,"ZHAO, GUOPING","ZHAO, GUOPING",2017
28045587,"DING, XIAOMING","DING, XIAOMING",2017
28044423,"JIMÃƒÂ©NEZ, JOSE IGNACIO","JIMÃƒÂ©NEZ, JOSE IGNACIO",2016
28044271,"ZHOU, SHENGHU","ZHOU, SHENGHU",2016
28044271,"DU, GUOCHENG","DU, GUOCHENG",2016
28044271,"KANG, ZHEN","KANG, ZHEN",2016
28044271,"LI, JIANGHUA","LI, JIANGHUA",2016
28044271,"CHEN, JIAN","CHEN, JIAN",2016
28044271,"LI, HUAZHONG","LI, HUAZHONG",2016
28044271,"ZHOU, JINGWEN","ZHOU, JINGWEN",2016
28039436,"SMITH, WILLIAM P J","SMITH, WILLIAM P J",2017
28039436,"DAVIT, YOHAN","DAVIT, YOHAN",2017
28039436,"OSBORNE, JAMES M","OSBORNE, JAMES M",2017
28039436,"KIM, WOOK","KIM, WOOK",2017
28039436,"FOSTER, KEVIN R","FOSTER, KEVIN R",2017
28039436,"PITT-FRANCIS, JOE M","PITT-FRANCIS, JOE M",2017
29951587,"WILBANKS, REBECCA","WILBANKS, REBECCA",2017
28035820,"KANG, MYEONG-GYUN","KANG, MYEONG-GYUN",2016
28035820,"PARK, JUMI","PARK, JUMI",2016
28035820,"BALBONI, GIANFRANCO","BALBONI, GIANFRANCO",2016
28035820,"LIM, MI HEE","LIM, MI HEE",2016
28035820,"LEE, CHANGWOOK","LEE, CHANGWOOK",2016
28035820,"RHEE, HYUN-WOO","RHEE, HYUN-WOO",2016
28035814,"SCOTT-BROWN, JAMES","SCOTT-BROWN, JAMES",2016
28035814,"PAPACHRISTODOULOU, ANTONIS","PAPACHRISTODOULOU, ANTONIS",2016
28033709,"HARRIS, EDOUARD A","HARRIS, EDOUARD A",2016
28033709,"BUZINA, ALLA","BUZINA, ALLA",2016
28033709,"MOFFAT, JASON","MOFFAT, JASON",2016
28033709,"MCMILLEN, DAVID R","MCMILLEN, DAVID R",2016
28033703,"ZUNDEL, ZACH","ZUNDEL, ZACH",2016
28033703,"SAMINENI, MEHER","SAMINENI, MEHER",2016
28033703,"ZHANG, ZHEN","ZHANG, ZHEN",2016
28033703,"MYERS, CHRIS J","MYERS, CHRIS J",2016
28032195,"XIE, MIN","XIE, MIN",2016
28032195,"WANG, WEIHUA","WANG, WEIHUA",2016
28032195,"ZHANG, WEIWEN","ZHANG, WEIWEN",2016
28032195,"CHEN, LEI","CHEN, LEI",2016
28032195,"LU, XUEFENG","LU, XUEFENG",2016
28032018,"WEI, YULEI","WEI, YULEI",2016
28032018,"PANDIAN, GANESH N","PANDIAN, GANESH N",2016
28032018,"ZOU, TINGTING","ZOU, TINGTING",2016
28032018,"TANIGUCHI, JUNICHI","TANIGUCHI, JUNICHI",2016
28032018,"SATO, SHINSUKE","SATO, SHINSUKE",2016
28032018,"KASHIWAZAKI, GENGO","KASHIWAZAKI, GENGO",2016
28032018,"VAIJAYANTHI, THANGAVEL","VAIJAYANTHI, THANGAVEL",2016
28032018,"HIDAKA, TAKUYA","HIDAKA, TAKUYA",2016
28032018,"BANDO, TOSHIKAZU","BANDO, TOSHIKAZU",2016
28032018,"SUGIYAMA, HIROSHI","SUGIYAMA, HIROSHI",2016
28031744,"WEN, REX C","WEN, REX C",2016
28031744,"SHEN, CLAIRE R","SHEN, CLAIRE R",2016
28031353,"SCHREIBER, JOERG","SCHREIBER, JOERG",2016
28031353,"ARTER, MERET","ARTER, MERET",2016
28031353,"LAPIQUE, NICOLAS","LAPIQUE, NICOLAS",2016
28031353,"HAEFLIGER, BENJAMIN","HAEFLIGER, BENJAMIN",2016
28031353,"BENENSON, YAAKOV","BENENSON, YAAKOV",2016
28025902,"CALVERT, JANE","CALVERT, JANE",2016
28025902,"SCHYFTER, PABLO","SCHYFTER, PABLO",2016
28024983,"BOWDEN, STEVEN D","BOWDEN, STEVEN D",2016
28024983,"PALANI, NAGENDRA P","PALANI, NAGENDRA P",2016
28024983,"LIBOUREL, IGOR G L","LIBOUREL, IGOR G L",2016
32368618,"TIKH, ILYA B","TIKH, ILYA B",2016
